土地區段位置或建物區門牌,lng,lat
臺北市萬華區康定路91~120號,121.5020696,25.0397957
臺北市萬華區康定路91~120號,121.5020696,25.0397957
臺北市萬華區康定路91~120號,121.5020696,25.0397957
臺北市萬華區康定路91~120號,121.5020696,25.0397957
臺北市萬華區康定路91~120號,121.5020696,25.0397957
臺北市萬華區康定路91~120號,121.5020696,25.0397957
臺北市萬華區康定路91~120號,121.5020696,25.0397957
臺北市萬華區康定路91~120號,121.5020696,25.0397957
臺北市中山區長春路1~30號,121.528445,25.0547507
臺北市中山區龍江路305巷1~30號,121.540523,25.0470691
臺北市大同區蘭州街31~60號,121.514619,25.062447
臺北市中正區仁愛路二段9巷1~30號,121.5263895,25.0387719
臺北市大同區迪化街一段301~330號,121.5092996,25.0618561
臺北市大同區歸綏街151~180號,121.5144898,25.05836
臺北市中正區仁愛路二段15巷1~30號,121.5270181,25.0386076
臺北市大同區昌吉街99巷1~30號,121.5178661,25.0659212
臺北市內湖區江南街117巷8弄1~30號,121.5763018,25.0760989
臺北市中山區長春路91~120號,121.5288284,25.0548889
臺北市內湖區成功路四段167巷6弄1~30號,121.5948672,25.083316
臺北市中山區朱崙街31~60號,121.5409333,25.0500866
臺北市中山區朱崙街31~60號,121.5409333,25.0500866
臺北市松山區光復北路11巷31~60號,121.5587322,25.0498565
臺北市松山區民生東路五段69巷1弄1~30號,121.5581121,25.0590697
臺北市松山區八德路三段199巷1~30號,121.553928,25.047847
臺北市松山區民生東路五段181~210號,121.5630527,25.0587166
臺北市信義區基隆路一段331~360號,121.560874,25.035774
臺北市士林區社中街211~240號,121.5084484,25.0910009
臺北市北投區致遠一路一段10巷9弄1~30號,121.5176076,25.1081902
臺北市北投區行義路186巷26弄1~30號,121.529587,25.132035
臺北市大安區通化街176巷1~30號,121.5543639,25.0322925
臺北市大安區和平東路三段391~420號,121.559243,25.0179649
臺北市士林區天母東路22巷1~30號,121.5309663,25.1183583
臺北市萬華區西藏路241~270號,121.4942406,25.028534
臺北市中正區重慶南路三段61~90號,121.5163423,25.0267015
臺北市萬華區國興路1巷1~30號,121.508415,25.0236483
臺北市萬華區武成街80巷1~30號,121.494536,25.019563
臺北市中山區建國北路一段31~60號,121.536952,25.0475861
臺北市內湖區文湖街81巷1~30號,121.5639517,25.0866384
臺北市中山區松江路97巷1~30號,121.5329859,25.0456563
臺北市北投區自強街61巷1~30號,121.5138126,25.1106346
臺北市士林區延平北路六段258巷1~30號,121.5039933,25.0902311
臺北市大安區永康街61~90號,121.529757,25.02928
臺北市大安區建國南路一段258巷1~30號,121.5373351,25.0357847
臺北市大安區忠孝東路三段251巷3弄1~30號,121.5356358,25.0424339
臺北市大安區和平東路三段119巷31~60號,121.551219,25.0266048
臺北市大安區建國南路一段279巷1~30號,121.5373351,25.0357847
臺北市北投區中和街398巷5弄1~30號,121.4985805,25.1437996
臺北市大安區辛亥路二段171巷6弄1~30號,121.5409394,25.0220812
臺北市大安區師大路93巷1~30號,121.5286359,25.0230096
臺北市大安區杭州南路二段93巷1~30號,121.5241816,25.0347679
臺北市北投區翠宜路31~60號,121.504943,25.1432679
臺北市南港區經貿二路235巷31~60號,121.6169839,25.0561694
臺北市南港區經貿二路157巷36弄31~60號,121.6155726,25.0610722
臺北市南港區經貿二路235巷1~30號,121.61759,25.0560908
臺北市松山區新東街45巷1~30號,121.5660878,25.0593209
臺北市大安區信義路四段335巷1~30號,121.5442987,25.0335555
臺北市大安區信義路四段335巷1~30號,121.5442987,25.0335555
臺北市中正區南昌路二段121~150號,121.5218873,25.0263163
臺北市文山區政大一街241~270號,121.5846655,24.9860587
臺北市內湖區文德路220巷31~60號,121.5809304,25.0786867
臺北市中山區明水路481~510號,121.551663,25.078069
臺北市內湖區安康路181~210號,121.6024651,25.063237
臺北市中正區金山南路一段30巷1~30號,121.5292903,25.0419411
臺北市大同區寧夏路151~180號,121.5143371,25.0612206
臺北市大同區承德路三段208巷1~30號,121.518582,25.0633359
臺北市北投區大興街1~30號,121.500394,25.1304101
臺北市士林區中山北路六段450巷6弄1~30號,121.5251309,25.1026064
臺北市北投區知行路260巷31~60號,121.4684432,25.1208938
臺北市士林區社中街156巷10弄1~30號,121.509831,25.090933
臺北市北投區泉源路31~60號,121.50415,25.136727
臺北市北投區自強街1~30號,121.513573,25.1104942
臺北市士林區中山北路六段754巷1~30號,121.5251309,25.1026064
臺北市北投區石牌路二段301~330號,121.52279,25.121407
臺北市北投區復興三路61巷1~30號,121.5004467,25.1598185
臺北市南港區研究院路二段182巷58弄31~60號,121.613753,25.0361783
臺北市信義區林口街66巷1~30號,121.579541,25.0389089
臺北市松山區八德路三段12巷51弄1~30號,121.5507691,25.0462286
臺北市松山區八德路四段245巷32弄61~90號,121.5628026,25.0496988
臺北市南港區南港路二段212巷1弄1~30號,121.5989981,25.054015
臺北市松山區八德路二段410巷91~120號,121.5467188,25.0457955
臺北市南港區東明街31~60號,121.6046533,25.0561803
臺北市松山區南京東路五段66巷2弄1~30號,121.5604604,25.0508336
臺北市內湖區民權東路六段123巷34弄1~30號,121.5923436,25.0703943
臺北市中山區遼寧街31~60號,121.5422397,25.0480302
臺北市內湖區江南街65巷1~30號,121.5776652,25.0773343
臺北市內湖區江南街65巷1~30號,121.5776652,25.0773343
臺北市內湖區江南街65巷1~30號,121.5776652,25.0773343
臺北市內湖區江南街65巷1~30號,121.5776652,25.0773343
臺北市內湖區成功路三段151~180號,121.5899439,25.0796152
臺北市內湖區文湖街21巷112弄1~30號,121.5598732,25.0910776
臺北市內湖區康寧路三段189巷141弄1~30號,121.612213,25.0739332
臺北市內湖區江南街65巷1~30號,121.5776652,25.0773343
臺北市萬華區中華路二段416巷31~60號,121.504993,25.0271779
臺北市中正區中華路一段1~30號,121.5106925,25.0475499
臺北市文山區恆光街1~30號,121.5663225,24.9838435
臺北市文山區木柵路四段9巷1~30號,121.570569,24.992175
臺北市中正區羅斯福路三段128巷31~60號,121.526325,25.020418
臺北市中正區愛國東路31~60號,121.5181649,25.0342337
臺北市文山區木柵路四段121~150號,121.573955,24.9976321
臺北市文山區政大二街211~240號,121.5866029,24.9886931
臺北市文山區萬芳路107巷1~30號,121.5625209,24.9966451
臺北市文山區木柵路二段1~30號,121.55889,24.98887
臺北市中正區汀州路二段91~120號,121.5180329,25.0253711
臺北市文山區羅斯福路四段206巷1~30號,121.5338507,25.0169587
臺北市文山區福興路106巷28弄1~30號,121.5498586,25.0063157
臺北市文山區福興路78巷20弄1~30號,121.5512038,25.0043756
臺北市中正區羅斯福路四段31~60號,121.5334424,25.0154612
臺北市文山區福興路78巷10弄1~30號,121.5505663,25.0043575
臺北市萬華區成都路61~90號,121.5058363,25.0429189
臺北市萬華區成都路61~90號,121.5058363,25.0429189
臺北市大同區民權西路245巷1~30號,121.510433,25.0633069
臺北市中山區林森北路271~300號,121.5256069,25.0551668
臺北市內湖區金龍路222巷1~30號,121.586429,25.0880211
臺北市中山區民族東路410巷23弄1~30號,121.538613,25.066899
臺北市中山區遼寧街101巷2弄1~30號,121.5425556,25.0504193
臺北市內湖區民權東路六段180巷61~90號,121.5874954,25.0692642
臺北市內湖區港華街85巷31~60號,121.5748991,25.083872
臺北市內湖區民權東路六段121~150號,121.5926773,25.0690935
臺北市中山區新生北路二段68巷1~30號,121.527974,25.061014
臺北市中山區新生北路二段68巷1~30號,121.527974,25.061014
臺北市中山區吉林路407巷1~30號,121.5305533,25.0670392
臺北市信義區光復南路541~570號,121.5575148,25.03171
臺北市信義區福德街221巷2弄1~30號,121.58496,25.0380538
臺北市內湖區成功路二段426巷31~60號,121.5885579,25.0707785
臺北市信義區吳興街506巷1~30號,121.559363,25.0319523
臺北市信義區光復南路541~570號,121.5575148,25.03171
臺北市松山區南京東路五段31~60號,121.5584054,25.0517805
臺北市松山區八德路二段437巷6弄1~30號,121.546946,25.0491393
臺北市南港區園區街1~30號,121.6120912,25.0589059
臺北市信義區信義路五段121~150號,121.5738977,25.0336571
臺北市松山區八德路三段155巷4弄1~30號,121.5552379,25.0486877
臺北市信義區松山路482巷1~30號,121.577428,25.047249
臺北市信義區吳興街284巷1~30號,121.559363,25.0319523
臺北市南港區東新街1~30號,121.5831313,25.0502123
臺北市北投區西安街一段211~240號,121.5178051,25.1107765
臺北市北投區懷德街91~120號,121.5196935,25.1144596
臺北市北投區永興路二段31~60號,121.5021373,25.1401083
臺北市北投區大興街9巷1~30號,121.4975801,25.1300784
臺北市士林區劍潭路61~90號,121.5216551,25.0835021
臺北市士林區忠誠路一段16巷1~30號,121.5262175,25.1049715
臺北市大安區和平東路三段1巷26弄1~30號,121.546758,25.024907
臺北市大安區光復南路661~690號,121.5571872,25.0300246
臺北市大安區和平東路三段228巷31~60號,121.5538242,25.0209683
臺北市北投區三合街一段79巷31~60號,121.505345,25.1269474
臺北市北投區三合街一段79巷1~30號,121.5050294,25.1269006
臺北市北投區三合街一段36巷1~30號,121.504675,25.12823
臺北市北投區中央北路四段583巷10弄1~30號,121.465901,25.12478
臺北市文山區景福街121~150號,121.5362552,24.9968887
臺北市內湖區東湖路113巷95弄31~60號,121.6149774,25.0715905
臺北市內湖區民權東路六段163巷19弄1~30號,121.5962159,25.0690856
臺北市大安區黎孝里19鄰富陽街91~120號,121.5565835,25.0194618
臺北市大安區仁愛路四段211~240號,121.5514596,25.0376474
臺北市大安區安和路一段61~90號,121.551568,25.0375068
臺北市大安區信義路三段99巷31~60號,121.541365,25.033086
臺北市大安區和平東路二段76巷19弄1~30號,121.539685,25.0232649
臺北市信義區吳興街524巷31~60號,121.5599322,25.0314223
臺北市信義區忠孝東路五段423巷1~30號,121.581918,25.043939
臺北市松山區敦化北路50巷1~30號,121.550231,25.048607
臺北市大安區瑞安街222巷1~30號,121.5396246,25.0277853
臺北市大安區和平東路二段90巷1~30號,121.5360468,25.0232552
臺北市士林區中山北路七段181~210號,121.5326265,25.1244677
臺北市松山區南京東路五段151~180號,121.562161,25.051669
臺北市信義區忠孝東路五段423巷1~30號,121.581918,25.043939
臺北市文山區恆光街17巷31~60號,121.5670979,24.9842455
臺北市文山區羅斯福路五段150巷31~60號,121.538187,25.006195
臺北市文山區景豐街61~90號,121.5448599,25.0017066
臺北市北投區文化三路31~60號,121.4977186,25.1383498
臺北市士林區延平北路六段331~360號,121.5011395,25.0908423
臺北市北投區溫泉路121~150號,121.5109317,25.1362956
臺北市士林區天母東路8巷31~60號,121.5317391,25.1167699
臺北市北投區知行路211~240號,121.4667483,25.1194081
臺北市信義區嘉興街151~180號,121.557346,25.0282404
臺北市松山區民權東路三段160巷1~30號,121.5481669,25.0614754
臺北市信義區松山路465巷1~30號,121.57847,25.0396959
臺北市松山區八德路四段245巷32弄61~90號,121.5628026,25.0496988
臺北市內湖區文德路101巷1~30號,121.5804615,25.0785252
臺北市中山區林森北路121~150號,121.5251558,25.0508214
臺北市內湖區大湖山莊街177巷1~30號,121.60148,25.088159
臺北市中山區遼寧街62巷1~30號,121.542209,25.047388
臺北市中山區撫順街1~30號,121.520902,25.0635339
臺北市中山區中山北路二段183巷1~30號,121.522842,25.0524875
臺北市內湖區內湖路三段331~360號,121.5851606,25.0889411
臺北市內湖區環山路二段25巷1~30號,121.571353,25.085953
臺北市中山區林森北路241~270號,121.5254722,25.0538966
臺北市內湖區東湖路113巷31~60號,121.615544,25.069855
臺北市大同區哈密街31~60號,121.5178317,25.0737175
臺北市大同區長安西路331~360號,121.5075507,25.0522903
臺北市萬華區桂林路244巷91~120號,121.5013547,25.0385213
臺北市萬華區桂林路121~150號,121.5003317,25.0385744
臺北市文山區木新路二段121~150號,121.569629,24.9841309
臺北市文山區木新路二段211~240號,121.5677407,24.983438
臺北市中正區羅斯福路三段91~120號,121.5269647,25.0214081
臺北市文山區辛亥路四段77巷91~120號,121.5603591,25.0092382
臺北市文山區指南路三段31~60號,121.580397,24.984647
臺北市文山區木柵路二段109巷25弄1~30號,121.5627475,24.9901074
臺北市中正區晉江街98巷1弄1~30號,121.5239615,25.022996
臺北市中正區和平西路二段16巷1~30號,121.5136406,25.0278432
臺北市中正區水源路31~60號,121.5242706,25.0182354
臺北市文山區溪口街55巷1弄1~30號,121.53961,24.9946059
臺北市文山區秀明路二段91~120號,121.5766057,24.9913522
臺北市文山區保儀路1~30號,121.566661,24.984185
臺北市文山區景明街1~30號,121.541581,25.001669
臺北市中正區連雲街26巷1~30號,121.5315971,25.0364832
臺北市萬華區漢口街二段1~30號,121.508613,25.045363
臺北市萬華區富民路91巷1~30號,121.4989524,25.0188254
臺北市萬華區西園路二段372巷101弄1~30號,121.490314,25.0269219
臺北市萬華區康定路31~60號,121.5028444,25.0439009
臺北市內湖區江南街65巷1~30號,121.5776652,25.0773343
臺北市中山區林森北路119巷1~30號,121.5252532,25.0508342
臺北市內湖區星雲街91~120號,121.5933571,25.0792362
臺北市中山區通北街132巷1~30號,121.5375632,25.0845685
臺北市中山區合江街17巷1~30號,121.5393106,25.0551933
臺北市中山區新生北路二段68巷1~30號,121.527974,25.061014
臺北市內湖區金湖路1~30號,121.5950595,25.0838795
臺北市南港區南深路23巷1~30號,121.6216709,25.0388588
臺北市松山區復興北路427巷1~30號,121.5446756,25.0634505
臺北市信義區忠孝東路五段751~780號,121.5810625,25.0429889
臺北市松山區南京東路三段256巷1~30號,121.5446445,25.0516938
臺北市松山區光復北路91~120號,121.5580138,25.0507034
臺北市松山區民生東路五段137巷1~30號,121.5556772,25.0585411
臺北市大安區忠孝東路三段181~210號,121.5385319,25.0417638
臺北市士林區至誠路二段92巷9弄1~30號,121.5276215,25.1021066
臺北市北投區幽雅路1~30號,121.515444,25.137376
臺北市大同區寧夏路31~60號,121.5152508,25.0559681
臺北市中正區臨沂街71巷19弄1~30號,121.5294047,25.035382
臺北市中山區德惠街91~120號,121.528834,25.0667363
臺北市大安區浦城街4巷1~30號,121.5268397,25.0242864
臺北市大安區四維路192巷1~30號,121.5473494,25.0269948
臺北市大安區復興南路二段171巷1~30號,121.5443107,25.0292177
臺北市內湖區江南街65巷31~60號,121.5783767,25.0770326
臺北市大安區信義路二段86巷1~30號,121.5246232,25.0338207
臺北市大安區光復南路180巷31~60號,121.5560434,25.0422991
臺北市大安區羅斯福路二段91~120號,121.5240879,25.0252854
臺北市松山區八德路四段181巷17弄31~60號,121.56411,25.0496129
臺北市松山區光復南路58巷1~30號,121.5579899,25.0479181
臺北市松山區光復南路58巷1~30號,121.5579899,25.0479181
臺北市北投區行義路58巷22弄1~30號,121.5287421,25.1257509
臺北市大安區和平東路二段107巷11弄1~30號,121.5360468,25.0232552
臺北市大安區四維路192巷1~30號,121.5473494,25.0269948
臺北市大安區四維路192巷1~30號,121.5473494,25.0269948
臺北市大安區敦化南路一段161巷69弄1~30號,121.5495081,25.0435991
臺北市大安區大安路一段96巷1~30號,121.545759,25.0407239
臺北市文山區富山路1巷1~30號,121.553109,24.988531
臺北市中山區撫順街1~30號,121.520902,25.0635339
臺北市中正區杭州南路一段91~120號,121.5254693,25.0389041
臺北市文山區久康街151~180號,121.567051,24.9905869
臺北市文山區景興路96巷1~30號,121.54449,24.9946589
臺北市北投區裕民二路31~60號,121.5171391,25.1157247
臺北市北投區公?路209巷1~30號,121.453269,25.1694558
臺北市士林區文林路661巷1~30號,121.5266131,25.0891932
臺北市士林區承德路四段292巷11弄1~30號,121.5193284,25.0891666
臺北市士林區中山北路六段405巷1~30號,121.5251309,25.1026064
臺北市北投區裕民六路114巷1~30號,121.5188686,25.1144289
臺北市士林區天玉街31~60號,121.5288354,25.1213909
臺北市士林區中正路104巷1弄1~30號,121.5295186,25.0968932
臺北市北投區溫泉路121~150號,121.5109317,25.1362956
臺北市士林區德行東路211~240號,121.5325401,25.1092867
臺北市北投區行義路121~150號,121.5289329,25.1285336
臺北市大安區建國南路一段291巷1~30號,121.538454,25.0358099
臺北市南港區重陽路125巷36弄1~30號,121.610562,25.06035
臺北市士林區通河東街一段181~210號,121.5156649,25.0886749
臺北市北投區奇岩路201巷1~30號,121.507197,25.134659
臺北市士林區忠誠路二段21巷31~60號,121.5321165,25.1097679
臺北市北投區中央北路三段40巷34弄1~30號,121.4850091,25.1395359
臺北市北投區致遠二路95巷1~30號,121.5115181,25.1163565
臺北市北投區新民路1巷1~30號,121.507652,25.139891
臺北市北投區崇仁路一段91~120號,121.5016685,25.1257201
臺北市北投區中山路1~30號,121.504888,25.137139
臺北市南港區經貿二路235巷31~60號,121.6169839,25.0561694
臺北市南港區南港路三段16巷3弄1~30號,121.5923169,25.0549246
臺北市南港區玉成街235巷23弄1~30號,121.5853996,25.043234
臺北市中山區民權東路二段71巷21弄1~30號,121.5280983,25.0628844
臺北市中山區民生東路二段61~90號,121.5296493,25.0581353
臺北市內湖區東湖路121~150號,121.6165404,25.0682585
臺北市中山區合江街144巷1~30號,121.538928,25.059914
臺北市中山區新生北路二段31~60號,121.527826,25.054072
臺北市中山區安東街16巷31~60號,121.5399634,25.0453417
臺北市內湖區成功路四段214巷3弄1~30號,121.595862,25.0850779
臺北市中山區林森北路91~120號,121.524963,25.0500078
臺北市內湖區文湖街21巷98弄1~30號,121.5598263,25.090386
臺北市內湖區金湖路347巷180弄1~30號,121.5984551,25.073734
臺北市內湖區康寧路一段156巷10弄1~30號,121.5937636,25.0783096
臺北市大同區民族西路187巷1~30號,121.5149307,25.0689233
臺北市大同區民生西路171巷1~30號,121.51722,25.057399
臺北市萬華區萬大路449巷10弄1~30號,121.4986905,25.0204772
臺北市萬華區國興路31~60號,121.5052164,25.0274417
臺北市中正區齊東街82巷1~30號,121.5271164,25.0419815
臺北市萬華區桂林路121~150號,121.5003317,25.0385744
臺北市文山區興隆路二段241~270號,121.5514114,25.0018265
臺北市中正區和平西路二段16巷1~30號,121.5136406,25.0278432
臺北市中正區泉州街145巷1~30號,121.5131187,25.0245536
臺北市中正區羅斯福路四段136巷6弄1~30號,121.534819,25.013991
臺北市文山區久康街24巷1~30號,121.5655223,24.9891734
臺北市萬華區萬大路277巷31~60號,121.500738,25.0319463
臺北市萬華區大理街61~90號,121.49985,25.0345781
臺北市大同區民權西路144巷19弄1~30號,121.5162533,25.0618708
臺北市萬華區青年路31~60號,121.5050743,25.025622
臺北市中山區龍江路318巷1~30號,121.540523,25.0470691
臺北市中山區新生北路三段11巷1~30號,121.5281446,25.0630072
臺北市中山區松江路1~30號,121.5329859,25.0456563
臺北市內湖區康寧路三段180巷1~30號,121.6119499,25.0691104
臺北市內湖區環山路二段91~120號,121.575143,25.084583
臺北市南港區中南街61~90號,121.6153222,25.0534917
臺北市南港區經貿二路157巷36弄61~90號,121.6156424,25.0611832
臺北市信義區忠孝東路五段492巷1~30號,121.581918,25.043939
臺北市信義區信安街151~180號,121.5554324,25.0228918
臺北市信義區吳興街220巷61~90號,121.561399,25.026524
臺北市北投區建民路116巷1~30號,121.5177386,25.1096601
臺北市北投區三合街二段451~480號,121.5020609,25.1264159
臺北市北投區翠宜路31~60號,121.504943,25.1432679
臺北市北投區明德路151~180號,121.520648,25.110872
臺北市士林區小北街22巷1~30號,121.5251121,25.0910239
臺北市北投區崇仁路一段61~90號,121.5014953,25.1268474
臺北市士林區德行東路190巷2弄1~30號,121.5310343,25.1082443
臺北市士林區德行東路181~210號,121.5312359,25.1089156
臺北市士林區德行東路181~210號,121.5312359,25.1089156
臺北市士林區德行東路190巷6弄1~30號,121.5313827,25.1077034
臺北市士林區德行東路190巷6弄1~30號,121.5313827,25.1077034
臺北市士林區德行東路190巷6弄1~30號,121.5313827,25.1077034
臺北市士林區德行東路190巷6弄1~30號,121.5313827,25.1077034
臺北市士林區德行東路190巷6弄1~30號,121.5313827,25.1077034
臺北市中正區中華路二段303巷1~30號,121.5069002,25.0365909
臺北市萬華區康定路61~90號,121.5022957,25.0409705
臺北市內湖區民權東路六段245巷31~60號,121.5790779,25.0671158
臺北市內湖區成功路二段361~390號,121.5893826,25.0725915
臺北市內湖區康樂街136巷1~30號,121.6190774,25.0718974
臺北市中山區龍江路241~270號,121.5408121,25.0584445
臺北市中山區龍江路295巷1~30號,121.540523,25.0470691
臺北市大安區忠孝東路四段216巷8弄1~30號,121.5440557,25.0418391
臺北市大安區和平東路二段311巷61~90號,121.545412,25.0259629
臺北市大安區信義路三段134巷65弄1~30號,121.5329921,25.033825
臺北市大安區仁愛路四段266巷15弄1~30號,121.5440218,25.0382984
臺北市大安區樂業街65巷1~30號,121.5509017,25.0221248
臺北市北投區中和街451~480號,121.4973165,25.1444435
臺北市信義區莊敬路271~300號,121.5628576,25.0290837
臺北市中山區林森北路119巷1~30號,121.5252532,25.0508342
臺北市士林區忠義街71巷13弄1~30號,121.5322793,25.1059109
臺北市士林區基河路121~150號,121.5238915,25.0882745
臺北市北投區文林北路1~30號,121.518852,25.104822
臺北市大安區復興南路一段135巷1~30號,121.5442226,25.0428162
臺北市松山區寧安街7巷1~30號,121.5545918,25.049574
臺北市松山區延壽街391~420號,121.5575652,25.0564796
臺北市松山區延壽街330巷1~30號,121.5605224,25.0551284
臺北市士林區福國路1~30號,121.525105,25.1021349
臺北市北投區致遠一路一段107巷1~30號,121.5148185,25.1095497
臺北市北投區三合街一段82巷61~90號,121.505345,25.1269474
臺北市大安區忠孝東路三段217巷5弄1~30號,121.5356358,25.0424339
臺北市大安區建國南路二段123巷1~30號,121.5381899,25.0332284
臺北市大安區東豐街31~60號,121.5458676,25.0361439
臺北市大安區永康街47巷1~30號,121.529971,25.0333313
臺北市內湖區康寧路三段70巷1~30號,121.6119499,25.0691104
臺北市內湖區康寧路三段75巷121~150號,121.6096196,25.0748338
臺北市內湖區東湖路61~90號,121.6147567,25.0688037
臺北市大同區酒泉街10巷1~30號,121.5198081,25.0704996
臺北市萬華區和平西路三段1~30號,121.5043512,25.0346049
臺北市文山區和興路91~120號,121.5493757,24.9853697
臺北市士林區天母北路9巷1~30號,121.526696,25.1192669
臺北市士林區天母東路105巷31~60號,121.5319856,25.1182213
臺北市士林區中山北路五段661~690號,121.5273505,25.0970249
臺北市士林區中山北路五段661~690號,121.5273505,25.0970249
臺北市士林區中山北路五段661~690號,121.5273505,25.0970249
臺北市松山區健康路391~420號,121.5687966,25.054497
臺北市松山區民生東路五段181~210號,121.5630527,25.0587166
臺北市松山區民生東路五段31~60號,121.5567509,25.0586055
臺北市南港區東明街31~60號,121.6046533,25.0561803
臺北市中山區林森北路416巷1~30號,121.5248924,25.059956
臺北市中山區復興北路421~450號,121.5444532,25.063083
臺北市中山區朱崙街31~60號,121.5409333,25.0500866
臺北市中山區朱崙街31~60號,121.5409333,25.0500866
臺北市內湖區成功路五段451~480號,121.6069562,25.0747633
臺北市內湖區民權東路六段121~150號,121.5926773,25.0690935
臺北市大同區寧夏路1~30號,121.5149537,25.0543191
臺北市萬華區西寧南路121~150號,121.506596,25.044641
臺北市文山區萬隆街62巷1~30號,121.537096,25.001054
臺北市中正區汀州路二段241~270號,121.523052,25.0231758
臺北市文山區恆光街30巷1~30號,121.5663225,24.9838435
臺北市文山區興隆路三段207巷9弄1~30號,121.560953,24.995041
臺北市中正區羅斯福路四段78巷1弄1~30號,121.5344169,25.0139907